AthleteName,take_off_n_frames,take_off_duration_sec,take_off_hip_height_mean,take_off_hip_height_std,take_off_takeoff_knee_velocity_max,take_off_takeoff_knee_velocity_mean,take_off_takeoff_knee_angle_final,early_flight_n_frames,early_flight_duration_sec,early_flight_hip_height_mean,early_flight_hip_height_std,early_flight_early_vstyle_opening_rate,early_flight_early_vstyle_final,mid_flight_n_frames,mid_flight_duration_sec,mid_flight_hip_height_mean,mid_flight_hip_height_std,mid_flight_mid_bsa_mean,mid_flight_mid_bsa_std,mid_flight_mid_bsa_range,late_flight_n_frames,late_flight_duration_sec,late_flight_hip_height_mean,late_flight_hip_height_std,late_flight_late_bsa_std,late_flight_late_bsa_trend,landing_n_frames,landing_duration_sec,landing_hip_height_mean,landing_hip_height_std,landing_landing_scissor_mean,landing_landing_scissor_max,landing_landing_absorption
Kamil Stoch,,,-0.2983408036681675,-0.5060790690832321,-0.4709674535103335,0.9842311013708335,-0.6341118640757728,0.799998363077627,0.7999983630776268,-0.44363083341485277,-0.7498911735167085,-0.9091463248352328,-0.2563726466910811,-0.7177052195506348,-0.7177052195506345,0.6112342550740839,-0.3981034570813511,-0.18180019162395458,-0.2362195970483438,-0.24348116339560028,0.7725555677510569,0.7725555677510567,0.25136478027071285,-0.42462422918515763,1.768049498407836,-0.8986193515176626,0.5093893112933071,0.5093893112933067,-0.5437173442653489,-0.33901824753153326,0.8734240936881981,1.1135568362576094,-0.735435404708639
Karl Geiger,,,-1.1712703906794844,-0.965773222798614,-0.47554283138569103,-0.3652991506306534,-0.2598155050651685,1.344999134001125,1.3449991340011247,0.8608097269427465,0.11147096229725156,-0.5212168215298779,-0.24595668747277513,-0.4347390039571947,-0.4347390039571944,-0.049598957145380276,0.6901646657558235,-0.2597133397053142,-0.21468954734479662,-0.21969571006354768,1.6231470514365645,1.6231470514365638,0.25710639427854914,-0.20304212090695511,0.06746706530082777,-0.1948914005078103,0.30527861164616305,0.30527861164616266,0.09564560536168053,1.3784764017759066,-0.661770696252089,-0.560553378651874,-0.0526295706394966
Katharina Althaus,,,1.6774813957586914,1.273368021582798,-0.9813927550165186,-0.9940659939315153,-0.839156260656943,-2.761518302724769,-2.761518302724769,1.6228461961441532,0.0859763585657576,-0.3892590763239436,0.47471899173160476,2.1119569363837667,2.1119569363837676,2.0099768140685113,0.3841126932986376,-0.24497253837986038,-0.14962191663235974,-0.1286779536265251,1.3656285288528787,1.3656285288528784,-1.653874770530322,1.7174475306533492,-0.7474036961568774,-1.3694072479938542,-1.0418520060249865,-1.041852006024987,0.09246409941976158,-0.64765837645837,-1.7895576588007058,-1.5709920657503207,-0.5290891037477841
Maren Lundby,,,-1.437508142946575,-0.6906039898502937,0.40089255048829364,-1.0044598347328786,0.7063055287416569,0.9647660380079867,0.9647660380079867,0.17433058244146415,0.11213271612691697,-0.8284927078264341,-0.261788881270603,-0.6045187333132588,-0.6045187333132584,-0.2152062176893044,-0.5602571055506158,-0.25380796625640495,-0.23731427671774072,-0.24544193698473474,-1.5841290934693388,-1.5841290934693386,-1.0103016741273998,-0.618228362118384,0.2882887127627136,1.399585119647493,-0.5519863268718412,-0.5519863268718415,-0.05848952794565788,-0.6244441721659822,2.1257664390376028,1.6034416461580894,0.22179319266627426
Marita Kramer,,,1.0011922548905892,1.204732436672221,-0.43864882262822114,0.5428989349386711,0.8130600042586439,-0.3660497979679974,-0.36604979796799786,-1.0114142040839778,-0.7927464268258555,0.050853312445843235,-0.30363271174708445,0.07460018411099757,0.07460018411099806,-1.3249614704340935,0.6704445436268102,0.029460052996496674,-0.21392783611328767,-0.22037540388325372,1.2485746549512033,1.2485746549512031,-0.9833297800279992,0.011042417550805289,3.067482080594358,0.33681202909916275,-1.1643184258132728,-1.1643184258132733,-1.1107963320686702,0.07576497386879981,-0.13069747252282776,-0.29293864269772807,-0.762257410527668
Markus Eisenbichler,,,1.3253850671937577,-0.30952687446641053,1.9935068364985808,-0.5499991903236158,-2.884388415932503,-0.7843062035604496,-0.7843062035604498,-1.5231702104755143,-0.3012062277632009,-0.44367417147230886,-0.2515123371093648,-0.6045187333132588,-0.6045187333132584,-0.36581547605206954,-1.2045354974469655,-0.06787206125765721,-0.23099131603380305,-0.2360039177302192,1.3656285288528787,1.3656285288528784,-0.5378993864438834,-1.1978716299344936,-0.8197420628441564,-0.7427995638821593,1.4074763897407399,1.4074763897407399,0.023226958655694865,-0.619249332785726,1.7142572506256377,2.190222189833071,-0.3643210437519074
Peter Prevc,,,-0.08541460626428028,-0.6888575444606164,1.7388239172278315,-0.08431417458274808,-0.8948716239333916,0.7746494900114175,0.7746494900114171,0.6056941579651977,0.6534499157399015,0.22131038758111587,-0.24710297227414835,0.753719101535254,0.7537191015352543,0.77510551826508,0.12532152971952096,-0.27745804324691503,-0.2195135394358113,-0.21134885726337302,-1.1627351474233076,-1.1627351474233079,-0.5122718064646272,-0.9201304927592946,0.30205421240379243,1.0784139038200684,0.42774503143444936,0.427745031434449,-0.6917974057063644,-0.703820049049376,0.001502021938782931,0.34430089738094216,-0.58087147097688
Piotr Zyla,,,-1.4573318237833617,-0.6545464933855863,0.29776164704789315,-0.7880934477318783,0.4537768560559174,-0.3280264883686836,-0.32802648836868364,-0.9392692933304515,-0.7179359235404422,-0.5957062805641918,-0.15145719894138177,-0.6045187333132588,-0.6045187333132584,-0.5251979882607168,-0.5519914714082867,-0.31548654258549846,-0.19828613737289388,-0.20315113878554597,-0.9754489491806273,-0.9754489491806274,-0.15629438319003552,-1.2600324947045667,-0.3556765897632949,-0.28924435057537967,-1.0418520060249865,-1.041852006024987,-0.4816645389269847,-0.6442052969524157,1.2746727275023213,0.8803610213849188,0.1486247614286201
Richard Freitag,,,,,,,,,,,,,,-0.6045187333132588,-0.6045187333132584,-0.5689197831835342,-1.135849108533198,-0.34353134907672994,-0.20798954768528957,-0.21432960417111074,0.6164837358821568,0.6164837358821569,0.3317276483425092,2.125296238327897,-1.0445045842923968,-0.7687394133289828,-0.7969191664484139,-0.7969191664484141,2.407398759792771,3.0781602249971414,-0.616828949258532,-0.8401145807796236,3.5417930886534945
Robert Johansson,,,-0.4167723006239016,-1.0364082969169544,-0.36123307898690155,-0.5637013231845852,1.091281068768908,2.3336051835832845,2.333605183583285,0.036685241490810594,-0.987761353935785,-0.15786519082429812,-0.18960522360637522,1.7723974776716385,1.7723974776716387,-0.2523561224264084,0.2988177430706381,-0.3112138651841647,-0.1580602977059119,-0.12474005789046216,0.8505914836855074,0.8505914836855072,-0.3018992842242085,-0.9635394563015311,-1.1598975478054867,-0.7612097636047696,1.4074763897407399,1.4074763897407399,-1.0846406220836242,-0.9986483999652592,-1.8046509997727485,-2.0101781215418346,-0.2332994092883666
Ryoyu Kobayashi,,,-0.6449518561132233,-0.7461025866523521,1.6826915288365714,0.8657213123962645,0.20690004088209396,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Takanashi,,,-0.24728019396398057,-0.557605091405303,-1.2732380313283442,-1.002857326472433,0.5757409148954375,-0.7272712391614788,-0.7272712391614791,-0.4782725367832249,-0.5096963489410115,2.563283031350461,4.3008642117102065,-0.944078192025387,-0.9440781920253868,2.464168761514116,3.3150609837225122,4.434642036852322,4.474610810441426,4.4725273523652485,-0.7413412013772767,-0.7413412013772767,0.453899103651389,0.4206073332964509,-0.22543111039323627,-0.002190408461615461,0.18281219185787673,0.18281219185787637,-0.640186110337685,-0.09038186534540177,-0.05695638167846697,-0.19171846353252203,0.4353637938345243
Stefan Kraft,,,0.5265242446146903,0.333199986066409,1.1416696171503755,2.187001877131665,-0.29875091499299766,0.014183298025140892,0.014183298025140656,1.3922779707156805,-0.39952515467018757,-0.7083069360356605,-0.2745324091509294,-1.2836376507375151,-1.2836376507375151,-0.9828024876907878,-0.8100805016743057,-0.07550797416020047,-0.2431566622007798,-0.25505419972723703,-0.3667688048919157,-0.3667688048919159,-0.2659154022960731,-0.019076589568268017,-0.44491243035008493,-0.4746981602819207,-0.7969191664484139,-0.7969191664484141,1.931668966891478,-0.059748563763012776,0.4349862237804104,0.6145052539185342,-1.2357241399496977
Yuki Ito,,,0.019557140035469208,2.015338293750271,0.0865840347437288,-1.0290199939424511,0.4908009013717919,-0.3280264883686836,-0.32802648836868364,-0.27079264062637787,1.59445369048364,0.23714052885191128,-0.2363984737162934,0.4141596428231258,0.4141596428231262,1.02386009220341,0.6233204955304189,-0.37325695985131924,-0.23558337464939685,-0.24089870701429808,-0.46041190401325593,-0.46041190401325605,2.097822068849581,1.505268423212111,-0.12772812769633102,0.4182872588095835,1.4074763897407399,1.4074763897407399,0.532361947206707,1.0003461330484555,-0.19805007405589067,-0.24617010085558766,-0.7215581843751626
